,vader,textblob,huliu,syuzhet,jockers_rinker,sentiword,senticnet
5752,0.0,0.0,0.0,-0.6,-0.6,0.166666666666667,0.6649999999999999
5753,-0.7906,-0.5,-2.0,-2.0,-2.0,-1.375,-1.516
5754,0.0,0.0,0.0,0.0,0.0,0.0,0.527
5755,-0.3612,0.0,0.0,-0.8,-0.8,-0.375,-0.26
5756,0.0,0.0,0.0,0.0,0.0,-0.625,-0.1509999999999999
5757,0.0,0.0,0.0,0.0,0.0,-0.125,0.6489999999999999
5758,-0.2732,0.0,0.0,0.0,0.0,-1.6625,-0.742
5759,-0.8519,0.0,-3.0,-1.7,-1.7,0.625,0.4069999999999999
5760,0.2732,0.0,1.0,0.25,0.25,0.125,1.367
5761,0.7184,0.0,0.0,1.3,1.3,0.0,1.193
5762,0.5267,0.7,1.0,0.75,0.75,-0.1875,0.904
5763,0.0,0.0,-1.0,-0.4,-0.4,0.0625,0.4269999999999999
5764,0.0,-0.17,0.0,0.0,0.0,0.1041666666666669,-0.709
5765,0.0,0.5,0.0,0.0,0.0,0.375,-0.481
5766,0.3612,0.0,1.0,0.9,0.9,0.125,-1.44
5767,0.5719,0.5,1.0,-0.05,-0.05,-0.375,1.182
5768,0.0,0.0,0.0,0.0,0.0,0.0125,-0.07
5769,0.0,0.0,0.0,0.4,0.4,-0.3125,0.057
5770,0.0,0.07,0.0,0.0,0.0,-0.125,0.0659999999999999
5771,-0.296,0.0,0.0,0.0,0.0,0.1875,-0.969
5772,0.5499,0.25,0.0,-0.6,-0.6,1.7291666666666663,1.3779999999999997
5773,0.4588,0.0,1.0,0.5,0.5,0.3125,1.405
5774,0.0,0.0,0.0,0.0,0.0,-0.3125,-0.581
5775,0.0,0.6,0.0,0.0,0.0,-0.25,0.7869999999999999
5776,0.0,0.14,1.0,0.8,0.8,0.3125,1.3410000000000002
5777,-0.464,0.29,1.0,0.75,0.75,0.53125,1.149
5778,0.0,0.0,0.0,0.6,0.6,0.96875,1.803
5779,0.4215,0.35,1.0,0.5,0.5,0.03125,-1.0519999999999998
5780,0.5719,0.8,1.0,0.75,0.75,0.625,0.905
5781,0.7814,0.43,2.0,0.25,0.25,0.0833333333333329,1.567
5782,-0.2263,0.0,0.0,-0.5,-0.5,0.125,-0.4610000000000001
5783,0.7184,0.0,-1.0,-0.25,-0.25,0.666666666666667,0.7839999999999999
5784,0.0,0.0,0.0,0.0,0.0,-0.5,0.293
5785,-0.4389,0.0,0.0,-1.0,-1.0,0.25,-1.2799999999999998
5786,0.0,0.0,0.0,0.0,0.0,0.5,-0.448
5787,0.6369,0.28,0.0,0.75,0.75,0.236111111111111,0.083
5788,0.7783,0.5,1.0,0.75,0.75,0.625,1.828
5789,0.0,0.0,0.0,0.0,0.0,0.28125,-0.328
5790,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
5791,-0.4767,-0.6,-1.0,-0.5,-0.5,0.0,-0.07
5792,0.0,-0.08,0.0,0.6,0.6,-0.03125,-0.003
5793,0.0,0.0,0.0,0.0,0.0,0.375,0.14
5794,0.0,0.25,0.0,0.0,0.0,0.625,0.75
5795,0.0,0.0,0.0,0.0,0.0,0.572916666666667,0.3490000000000001
5796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5797,0.0,0.5,-1.0,-0.6,-0.6,0.0,0.625
5798,-0.4215,-0.5,-1.0,-1.15,-1.15,0.125,-1.12
5799,0.0,0.0,0.0,0.0,0.0,0.708333333333333,0.182
5800,0.4019,0.25,0.0,0.5,0.5,0.0,0.52
5801,0.2732,0.0,0.0,0.0,0.0,0.0,0.576
5802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5803,-0.6908,-0.28,-2.0,-1.5,-1.5,-0.125,0.1089999999999999
5804,0.2023,0.0,1.0,0.75,0.75,-0.25,-0.294
5805,0.2023,0.4,1.0,0.75,0.75,0.0,0.547
5806,0.0,0.0,0.0,-0.25,-0.25,0.125,-0.582
5807,-0.765,0.0,-1.0,-1.6,-1.6,-0.125,-1.143
5808,-0.5267,0.0,-1.0,-1.0,-1.0,-0.875,0.0829999999999999
5809,0.0,0.0,0.0,0.0,0.0,0.125,0.782
5810,0.0,0.0,1.0,0.5,0.5,0.5,0.762
5811,-0.765,0.0,-1.0,-1.6,-1.6,-0.5,0.005
5812,-0.6808,0.0,-1.0,-1.0,-1.0,0.5625,0.138
5813,0.0,0.0,1.0,0.0,1.0,0.375,0.655
5814,0.0,0.17,0.0,0.0,0.0,0.0625,0.0
5815,0.4019,0.0,0.0,0.8,0.8,0.25,-0.76
5816,0.6369,1.0,2.0,0.5,1.5,0.625,0.717
5817,0.0,0.0,1.0,0.0,1.0,-1.1875,-0.679
5818,0.0,-0.17,0.0,0.0,0.0,0.0,-0.729
5819,0.0,0.0,0.0,0.0,0.0,-0.5,-0.76
5820,-0.128,-0.19,0.0,0.0,0.0,0.0625,0.575
5821,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.256
5822,0.0,0.09,1.0,1.1,1.1,0.0,1.882
5823,0.25,0.0,0.0,0.0,0.0,0.75,0.355
5824,0.0,0.0,0.0,0.4,0.4,-0.625,0.75
5825,-0.4215,0.0,0.0,0.0,0.0,-0.375,0.929
5826,0.4767,0.18,0.0,1.6,1.6,0.020833333333333,0.903
5827,0.128,0.0,-1.0,-0.25,-0.25,0.125,0.05
5828,0.4364,0.5,0.0,0.6,0.6,0.25,-0.86
5829,0.7717,0.73,2.0,1.75,1.75,0.40625,2.011
5830,0.0,0.0,0.0,0.0,0.0,0.0,0.074
5831,0.0,0.0,0.0,0.0,0.0,-0.104166666666667,0.583
5832,0.0,0.0,0.0,0.0,0.0,0.0,1.158
5833,0.0,0.0,0.0,-0.25,-0.25,-0.125,-0.383
5834,0.0,0.0,0.0,0.0,0.0,0.125,0.564
5835,0.6486,0.0,0.0,0.0,0.0,0.0,1.475
5836,0.0,0.0,0.0,0.0,0.0,-0.125,0.731
5837,0.0,0.14,0.0,0.6,0.6,0.3125,0.748
5838,-0.3818,0.1,-1.0,0.05,0.05,0.3125,-1.4400000000000002
5839,0.0,-0.05,-1.0,-0.5,-0.5,-0.5833333333333333,0.142
5840,0.0,-0.18,0.0,-0.25,-0.25,-0.53125,-0.68
5841,0.6124,-0.0,2.0,1.2000000000000002,1.2000000000000002,1.5416666666666667,0.9480000000000002
5842,0.5574,0.0,2.0,1.0,1.0,0.916666666666667,0.456
5843,0.4767,0.0,2.0,-0.25,-0.25,-0.25,1.838
5844,0.0,0.0,0.0,0.0,0.0,0.125,0.074
5845,0.0,0.0,0.0,0.0,0.0,-0.25,0.954
5846,0.4019,0.0,0.0,0.8,0.8,0.25,-0.76
5847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5849,-0.3252,0.0,1.0,0.75,0.75,-0.25,0.423
5850,0.0,0.0,0.0,0.0,0.0,0.5,-0.03
5851,0.2732,-0.03,0.0,0.9,0.9,-0.125,0.963
5852,-0.296,0.0,-1.0,-0.5,-0.5,0.0,-0.79
5853,0.0,-0.1,0.0,0.0,0.0,-0.25,0.0
5854,0.4939,0.29,1.0,0.8,0.8,0.3125,1.871
5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5858,-0.25,0.25,-3.0,-1.75,-1.75,-0.5,-1.279
5859,0.0,0.2,1.0,0.6,0.6,0.125,1.459
5860,0.0,0.2,0.0,0.25,0.0,0.0,0.0
5861,0.5423,0.7,0.0,-1.25,-1.25,-0.895833333333333,-1.104
5862,0.0,0.5,-2.0,-0.2999999999999999,-0.2999999999999999,0.0,-0.0719999999999999
5863,0.0,0.0,0.0,0.0,0.0,-0.8125,-0.047
5864,0.0,0.0,0.0,0.0,0.0,-0.75,0.8119999999999999
5865,-0.8343,-0.4,-1.0,-0.75,-0.75,0.0625,-0.144
5866,0.0,0.0,0.0,0.0,0.0,-0.0208333333333333,0.123
5867,0.5574,0.0,0.0,0.8,0.8,0.458333333333333,1.545
5868,0.4939,0.0,0.0,0.0,0.0,0.53125,1.511
5869,0.4939,0.5,0.0,0.25,0.25,0.09375,0.743
5870,-0.3612,-0.16,-1.0,-0.9,-0.9,0.416666666666667,-1.3450000000000002
5871,0.0,-0.05,0.0,0.0,0.0,0.875,1.027
5872,0.3182,0.16,0.0,0.0,0.0,0.0,0.5029999999999999
5873,0.4215,0.0,1.0,0.25,0.25,0.25,-0.544
5874,0.0,0.0,-1.0,-0.5,-0.5,-1.25,-0.799
5875,0.1526,0.0,1.0,0.65,0.65,-0.4375,-0.0869999999999999
5876,0.0258,0.21,0.0,0.8,0.0,0.0,0.041
5877,-0.7783,0.7,-3.0,-2.0,-2.0,-0.26875,-0.999
5878,0.2263,0.13,-1.0,-0.0999999999999999,-0.0999999999999999,0.2395833333333333,0.421
5879,-0.631,-0.5,-1.0,-0.75,-0.75,-0.33125,-0.655
5880,0.34,-0.2,-1.0,0.7,-0.3,0.25,0.946
5881,-0.836,-0.1,-2.0,-1.25,-1.25,-0.75,0.583
5882,-0.0598,-0.3,2.0,1.0,1.0,1.6875,1.6909999999999998
5883,-0.7783,0.0,-2.0,-1.5,-1.5,-0.3125,0.0569999999999999
5884,-0.1366,0.0,1.0,-0.5499999999999999,-0.5499999999999999,-0.25,-2.403
5885,0.0,0.0,0.0,-0.25,-0.25,0.0,-1.03
5886,-0.3612,-0.5,-2.0,-0.75,-0.75,-0.125,-0.1969999999999999
5887,-0.5106,0.5,-1.0,-0.75,-0.75,-0.125,0.8109999999999999
5888,0.4019,0.0,0.0,0.6,0.6,0.166666666666667,0.6980000000000001
5889,0.4019,0.18,0.0,0.25,0.25,0.171875,0.635
5890,0.0,0.0,0.0,0.25,0.25,0.666666666666667,2.273
5891,0.3612,0.5,2.0,1.4,1.4,0.5,1.365
5892,0.5267,-0.5,-1.0,-0.75,-0.75,-0.1875,1.519
5893,-0.8674,0.0,-3.0,-2.95,-2.95,-0.375,1.2489999999999997
5894,0.0,0.32,0.0,0.25,0.25,0.25,0.635
5895,0.2732,0.18,1.0,1.4,1.4,-0.1875,1.3400000000000003
5896,-0.2057,-0.5,0.0,0.1999999999999999,0.1999999999999999,0.78125,1.98
5897,-0.3818,0.0,-1.0,-1.25,-1.25,-0.308333333333333,-0.632
5898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5899,-0.1027,-0.17,-1.0,-0.75,-0.75,-0.25,0.748
5900,-0.296,0.14,0.0,0.8,0.8,-0.166666666666667,0.633
5901,0.0,0.0,0.0,0.0,0.0,0.3,0.393
5902,-0.3412,-0.12,1.0,0.75,0.75,-0.40625,0.5680000000000001
5903,0.0,0.11,0.0,0.0,0.0,0.25,-1.021
5904,0.0,0.3,0.0,0.0,0.0,0.0,0.191
5905,-0.7964,-0.8,-2.0,-1.75,-1.75,-0.125,-0.5
5906,0.0,-0.02,1.0,0.8,0.8,-0.7435,0.027
5907,0.4939,-0.01,0.0,0.0,0.0,0.25,1.211
5908,0.4404,0.27,0.0,1.0,1.0,0.625,1.258
5909,0.5106,0.2,1.0,0.75,0.75,-0.2875,2.045
5910,0.0,0.0,0.0,0.0,0.0,-0.125,0.082
5911,0.0,0.14,1.0,1.05,1.05,0.0625,1.405
5912,0.0,0.0,0.0,0.0,0.0,0.4375,2.017
5913,-0.5267,-0.67,0.0,-2.6,-2.6,0.25,-1.604
5914,0.431,0.0,-1.0,-0.75,-0.75,0.125,-0.06
5915,-0.3103,0.14,0.0,-1.45,-1.45,-0.5625,-0.0289999999999998
5916,-0.4767,-0.08,1.0,-0.75,-0.75,-0.5,-0.7350000000000001
5917,0.0644,-0.05,-5.0,-3.35,-4.35,-0.4166666666666661,-0.6959999999999997
5918,0.2732,0.0,1.0,0.8,0.8,1.2306,0.7759999999999999
5919,0.3612,0.2,1.0,1.2000000000000002,1.2000000000000002,0.0625,0.851
5920,0.2263,0.25,-1.0,-0.5,-0.5,-0.40625,1.1349999999999998
5921,0.0,0.25,0.0,0.0,0.0,0.375,0.581
5922,0.0,0.35,1.0,0.65,0.65,0.75,0.8029999999999999
5923,0.0,0.14,0.0,0.8,0.8,-0.166666666666667,1.27
5924,0.0,-0.2,0.0,0.4,0.4,-0.5625,0.514
5925,0.4404,0.5,1.0,0.5,0.5,-0.5,1.802
5926,-0.128,0.0,-1.0,-0.5,-0.5,-1.232142857142857,-0.63
5927,-0.5574,-0.6,-3.0,-0.4,-1.4,0.3229166666666667,-0.497
5928,0.0,0.07,0.0,0.6,0.6,0.5625,-0.8559999999999999
5929,0.4767,0.62,1.0,0.75,0.75,-0.125,0.088
5930,-0.25,0.0,-1.0,-0.35,-0.35,-0.357142857142857,-2.81
5931,0.4973,0.25,0.0,-0.5,-0.5,-0.65625,-1.24
5932,0.0,0.0,0.0,0.4,0.4,0.125,2.056
5933,0.0,0.0,0.0,0.0,0.0,0.0,0.525
5934,0.0,0.07,2.0,2.0,2.0,-0.148809523809524,1.4999999999999998
5935,0.0,0.55,1.0,0.65,0.65,0.71875,-0.4459999999999999
5936,0.0,0.1,0.0,-0.4,-0.4,0.125,0.0659999999999999
5937,0.4939,0.25,0.0,0.4,0.4,0.0,1.6959999999999995
5938,0.0,-0.05,0.0,0.0,0.0,0.125,1.169
5939,0.0,0.0,0.0,0.0,0.0,0.0,-0.151
5940,0.0,-0.05,1.0,1.2000000000000002,1.2000000000000002,-0.625,-0.637
5941,0.1531,-0.1,0.0,0.25,0.25,0.8625,0.711
5942,0.0,0.0,0.0,0.0,0.0,0.0,-0.6100000000000001
5943,0.2263,0.1,0.0,0.0,0.0,-0.125,0.353
5944,0.4782,0.0,-1.0,-0.75,-0.75,0.25,-0.444
5945,-0.5719,-0.11,-3.0,-1.0,-1.0,0.6779761904761901,0.637
5946,-0.649,-0.45,-3.0,-1.75,-1.75,-0.4791666666666663,-1.237
5947,0.0,0.0,1.0,0.1,0.1,0.3125,0.537
5948,0.0,0.0,0.0,0.25,0.25,0.0,0.196
5949,0.0,0.0,0.0,0.0,0.0,0.125,0.076
5950,-0.296,-0.25,0.0,0.0,0.0,0.0,1.331
5951,0.0,0.0,0.0,0.4,0.4,0.25,0.286
5952,0.0,0.2,0.0,0.0,0.0,0.0,-0.72
5953,-0.0772,0.0,-1.0,-1.35,-1.35,-0.15625,0.688
5954,0.2732,0.0,0.0,0.25,0.25,0.3125,-0.277
5955,0.0,0.0,0.0,-0.25,-0.25,0.25,-0.25
5956,0.3612,-0.07,-1.0,1.25,1.25,-0.366666666666667,2.746
5957,0.1531,-0.05,1.0,0.5,0.5,0.0625,0.421
5958,-0.464,0.43,1.0,1.2000000000000002,1.2000000000000002,0.4375,3.233
5959,0.2716,0.35,1.0,0.5,0.5,-0.125,1.619
5960,-0.5719,-0.21,0.0,0.05,0.05,-0.104166666666667,0.341
5961,0.0,0.0,0.0,-0.4,-0.4,0.125,0.826
5962,0.5423,-0.07,0.0,0.0,0.0,1.28125,0.411
5963,0.296,-0.17,-1.0,-0.75,-0.75,0.375,-1.6350000000000002
5964,0.1531,0.19,0.0,1.55,0.75,0.645833333333333,1.081
5965,-0.4404,-0.15,0.0,-0.75,0.25,0.425,-1.627
5966,-0.1027,0.2,0.0,-0.25,-0.25,-0.166666666666667,0.9420000000000002
5967,-0.0516,0.08,-1.0,-1.4500000000000002,-1.4500000000000002,1.041666666666667,0.6209999999999999
5968,-0.4215,0.0,-1.0,-0.75,-0.75,-0.245833333333333,-0.8280000000000001
5969,0.0,-0.08,0.0,0.0,0.0,-1.09375,0.8090000000000002
5970,0.0,-0.04,0.0,0.0,0.0,1.0,0.941
5971,0.3612,0.0,1.0,0.5,0.5,0.25,1.411
5972,0.0,0.16,-3.0,-0.6,-0.6,0.361111111111111,-1.562
5973,0.296,0.0,0.0,1.2,1.2,0.375,0.6839999999999999
5974,0.0,0.0,0.0,0.0,0.0,0.375,-0.0409999999999999
5975,0.3919,-0.15,-2.0,-0.95,-0.95,0.15625,0.1699999999999998
5976,0.0,0.0,0.0,0.0,0.0,-0.375,-3.53
5977,0.0,0.0,0.0,0.0,0.0,0.25,0.666
5978,0.0,0.0,0.0,0.0,0.0,0.0625,0.11
5979,0.1531,-0.1,0.0,0.0,0.0,-0.625,-1.866
5980,0.0772,0.0,0.0,0.0,0.0,-0.125,-0.76
5981,0.0,0.0,0.0,0.0,0.0,-0.0625,0.1029999999999999
5982,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
5983,0.0,0.0,0.0,0.0,0.0,-0.375,0.078
5984,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
5985,0.0,0.2,0.0,0.0,0.0,0.6875,-1.3199999999999998
5986,0.0,-0.18,0.0,0.0,0.0,0.125,0.736
5987,0.0,0.1,0.0,0.0,0.0,-0.125,-0.1359999999999999
5988,0.0,0.0,0.0,0.6,0.6,-1.3125,1.809
5989,0.0,-0.1,0.0,0.6,0.6,-0.3125,-1.7839999999999998
5990,0.5719,1.0,1.0,0.75,0.75,0.0,0.578
5991,0.0,-0.17,0.0,0.0,0.0,0.375,0.621
5992,0.7717,0.06,-1.0,0.75,0.75,-0.520833333333333,3.224
5993,-0.2411,-0.33,0.0,0.0,0.0,0.03125,-1.036
5994,0.0,0.0,1.0,1.0,1.0,0.125,0.618
5995,0.0,0.0,0.0,1.6,1.6,0.25,1.037
5996,0.0,0.0,0.0,-0.25,-0.25,0.125,-0.822
5997,0.0,0.0,0.0,0.0,0.0,0.28125,0.0
5998,0.0,0.0,0.0,0.0,0.0,0.080357142857143,-0.101
5999,0.0,0.0,0.0,0.0,0.0,0.0,0.569
6000,0.0,0.0,0.0,0.0,0.0,0.0,0.766
6001,0.0,0.0,0.0,0.0,0.0,0.25,1.394
6002,0.0772,0.0,0.0,0.6,0.6,0.25,0.732
6003,0.0,0.0,0.0,0.0,0.0,0.0,-0.61
6004,0.0,0.0,1.0,1.4,1.4,0.28125,1.141
6005,0.0,-0.16,-1.0,-0.5,-0.5,-0.53125,-1.5499999999999998
6006,0.0,0.0,0.0,0.0,0.0,-0.375,0.085
6007,0.0,0.0,0.0,0.0,0.0,0.25,0.9849999999999998
6008,0.1779,0.1,-1.0,0.2,0.2,0.0833333333333333,-1.3689999999999998
6009,0.0,-0.05,0.0,0.0,0.0,0.4375,0.056
6010,0.0,0.0,-1.0,-0.5,-0.5,0.625,0.497
6011,0.0,0.0,0.0,0.0,0.0,0.0,-0.02
6012,0.0,-0.1,-1.0,-0.6,-0.6,-1.1875,0.413
6013,0.0,0.0,0.0,0.0,0.0,-0.2083333333333329,-0.1120000000000001
6014,0.0,-0.2,0.0,0.4,0.4,-0.3541666666666669,-3.5910000000000006
6015,0.2263,0.2,0.0,0.6,0.6,-0.05,0.281
6016,0.0,-0.17,0.0,0.0,0.0,-0.145833333333333,0.121
6017,0.0,0.0,0.0,0.0,0.0,0.4375,1.2009999999999998
6018,0.0,-0.2,0.0,-0.5,-0.5,0.2916666666666667,-0.3530000000000001
6019,0.0,0.0,0.0,0.0,0.0,0.458333333333333,0.935
6020,-0.34,0.0,0.0,-0.8,-0.8,0.0,-0.187
6021,0.0,0.1,0.0,0.0,0.0,0.458333333333333,0.935
6022,-0.0772,-0.33,0.0,0.0,0.0,0.0416666666666667,0.061
6023,0.6597,0.55,2.0,1.25,1.25,0.625,1.759
6024,0.6652,0.04,1.0,-0.5,-0.5,0.125,-0.748
6025,0.2828,-0.19,-1.0,-0.75,-0.75,0.052083333333333,1.2509999999999994
6026,0.0,0.0,0.0,0.0,0.0,0.0,-0.02
6027,0.0,0.13,-1.0,-0.25,-0.25,-0.625,-0.145
6028,0.0,-0.16,-1.0,0.0,-1.0,-0.864583333333333,-1.434
6029,0.0,0.0,0.0,0.0,0.0,0.25,1.642
6030,0.0,0.0,0.0,-0.5,0.5,-0.25,-0.754
6031,0.4939,0.0,0.0,0.0,0.0,0.375,0.661
6032,0.0,0.0,0.0,0.0,0.0,-0.4583333333333333,-0.7689999999999999
6033,0.2732,-0.07,0.0,0.6000000000000002,0.6000000000000002,0.7305999999999999,0.573
6034,0.0,-0.03,0.0,0.6,0.6,0.09375,0.345
6035,0.5719,-0.1,-1.0,-0.5,-0.5,-1.173214285714285,0.192
6036,0.0,0.0,0.0,0.0,0.0,0.15625,1.376
6037,0.0,0.0,0.0,0.0,0.0,-0.5,-1.29
6038,-0.4404,0.0,-1.0,-0.75,-0.75,0.375,-1.73
6039,-0.4404,0.0,0.0,-0.75,-0.75,-0.357142857142857,-1.66
6040,0.0516,-0.6,-1.0,-0.5,-0.5,1.083333333333333,-1.174
6041,0.8481,0.32,2.0,1.0,1.0,1.5416666666666667,1.297
6042,0.0,0.0,1.0,0.4,0.4,0.25,-0.186
6043,0.872,0.24,0.0,1.4,1.4,-0.65625,-1.12
6044,0.3612,0.33,1.0,0.5,0.5,1.15625,0.135
6045,0.0,0.08,1.0,1.0,1.0,0.25,-0.2229999999999999
6046,0.0,0.0,0.0,0.0,0.0,0.0,-0.86
6047,0.0,0.0,0.0,0.6,0.6,0.0,-0.73
6048,0.0,0.3,1.0,1.2,1.2,0.25,0.1659999999999999
6049,0.0,0.0,0.0,0.0,0.0,-0.25,-0.415
6050,0.0,-0.6,0.0,0.0,0.0,-0.0625,1.062
6051,0.0,0.0,0.0,0.0,0.0,0.9375,1.42
6052,0.0,0.0,0.0,0.0,0.0,-0.75,1.248
6053,0.3182,0.3,1.0,0.75,0.75,0.3125,0.348
6054,0.0,0.0,0.0,0.0,0.0,0.3125,-0.865
6055,0.0,0.0,0.0,0.0,0.0,0.875,1.833
6056,0.0,0.0,0.0,-0.8,-0.8,-0.375,0.7679999999999999
6057,-0.3182,0.0,-1.0,-0.75,-0.75,-0.375,0.143
6058,0.0,0.0,0.0,-0.8,-0.8,0.125,0.072
6059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6060,0.0,0.0,0.0,0.0,0.0,-0.625,0.1560000000000001
6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6062,0.0,0.0,0.0,1.0,1.0,1.0625,1.1849999999999998
6063,0.0,0.02,0.0,0.0,0.0,0.5,1.477
6064,0.7269,0.1,1.0,1.95,1.95,-0.71875,2.999
6065,0.0,0.0,0.0,0.4,0.4,0.0,0.8160000000000001
6066,0.3252,0.0,0.0,-0.75,0.25,-0.291666666666667,0.8620000000000001
6067,0.0,0.25,0.0,0.0,0.0,1.5,2.1100000000000003
6068,0.0,0.0,0.0,0.4,0.4,0.2916666666666669,1.16
6069,0.0,0.0,0.0,0.0,0.0,0.375,-2.01
6070,0.0,0.0,0.0,0.0,0.0,0.375,0.0
6071,0.0,0.0,0.0,0.6,0.6,0.017857142857143,0.188
6072,0.0,0.0,0.0,0.0,0.0,0.28125,0.0
6073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6074,0.3818,0.4,1.0,1.0,1.0,0.8125,0.189
6075,0.0,0.0,0.0,0.0,0.0,0.0,0.043
6076,-0.1027,-0.04,-1.0,0.3,0.3,0.1875,-0.2260000000000002
6077,0.0,-0.29,0.0,0.0,0.0,0.0,0.0
6078,0.4939,0.38,1.0,0.75,0.75,0.3125,1.561
6079,-0.1877,0.0,0.0,0.25,0.25,0.09375,1.276
6080,-0.5399,-0.04,0.0,1.25,1.25,0.2,0.69
6081,-0.34,-0.01,-2.0,-0.0499999999999999,-1.0499999999999998,-0.6250000000000003,0.444
6082,0.0018,0.09,2.0,2.5,2.5,1.625,2.342
6083,0.5667,0.22,2.0,1.95,1.95,1.125,1.713
6084,0.0,0.0,0.0,0.0,0.0,-0.4375,0.021
6085,0.0,0.0,0.0,0.0,0.0,-0.75,0.105
6086,-0.3612,-0.5,0.0,-1.0,-1.0,0.0,-0.52
6087,-0.34,0.2,0.0,-0.25,-0.25,0.0,-0.57
6088,0.2023,-0.1,-2.0,-1.25,-1.25,-0.14375,0.21
6089,-0.2263,0.0,0.0,-0.5,-0.5,0.175,0.651
6090,0.0,0.0,0.0,0.0,0.0,0.375,-0.0269999999999999
6091,0.0,0.0,0.0,0.0,0.0,0.0,0.892
6092,0.8481,0.6,1.0,0.75,0.75,1.75,2.137
6093,0.0,0.0,0.0,0.25,0.25,0.0,0.809
6094,0.6249,-0.1,1.0,0.1999999999999999,0.1999999999999999,-0.0625,0.483
6095,0.0,0.0,0.0,0.0,0.0,1.15625,1.583
6096,0.0,-0.06,0.0,0.6,0.6,0.302083333333334,0.49
6097,0.0,0.25,0.0,0.0,0.0,0.5,0.148
6098,0.0,0.0,0.0,0.0,0.0,0.25,-1.98
6099,-0.0516,0.5,0.0,-0.25,-0.25,-0.25,0.452
6100,0.0,0.1,0.0,0.1,0.1,0.1250000000000003,0.6540000000000001
6101,-0.6705,-0.1,0.0,-0.75,-0.75,-0.375,0.0
6102,0.0,0.0,0.0,0.0,0.0,0.0625,1.034
6103,-0.5574,0.0,-1.0,-0.5,-0.5,0.0,0.016
6104,0.0,0.0,0.0,0.1,0.1,0.616666666666667,0.2849999999999999
6105,0.0,0.0,0.0,0.0,0.0,-0.34375,0.7010000000000001
6106,-0.3818,0.0,-1.0,-0.75,-0.75,-0.25,1.202
6107,0.2263,0.0,0.0,0.0,0.0,0.0,1.176
6108,0.0,0.0,0.0,-0.5,-0.5,0.625,1.302
6109,0.2023,0.28,2.0,1.25,1.25,-0.25,4.411
6110,0.0,0.0,0.0,0.0,0.0,0.28125,0.035
6111,0.0,0.0,0.0,0.1,0.1,0.1041666666666669,2.676
6112,0.5837,0.1,-1.0,-0.95,-0.95,-3.635416666666667,5.998
6113,-0.636,0.0,0.0,-0.5,-0.5,0.0,-0.77
6114,0.0,0.0,0.0,0.1,0.1,0.25,0.389
6115,0.0,0.2,0.0,0.0,0.0,0.0,0.6180000000000001
6116,0.0,0.08,1.0,0.25,0.25,0.1875,1.624
6117,-0.4767,0.05,0.0,-1.4500000000000002,-0.45,1.96875,-1.026
6118,0.0,-0.16,0.0,0.0,0.0,1.125,0.422
6119,0.0,0.0,0.0,0.0,0.0,0.2916666666666669,0.0969999999999999
6120,0.0,0.0,0.0,0.0,0.0,0.25,0.031
6121,-0.3612,0.07,-1.0,-0.1999999999999999,-0.1999999999999999,-0.197916666666667,1.01
6122,0.0,0.0,0.0,0.0,0.0,0.0,0.043
6123,0.0,0.0,0.0,-0.25,-0.25,0.84375,0.469
6124,0.0,0.0,0.0,0.0,0.0,0.125,0.516
6125,0.4019,0.2,0.0,0.0,0.0,0.208333333333333,0.0529999999999999
6126,0.0,0.0,-1.0,0.35,0.35,-1.75,1.314
6127,0.0,0.0,0.0,0.0,0.0,0.0,-0.86
6128,0.0,0.0,1.0,0.25,0.25,-0.4375,-0.52
6129,0.0,0.0,0.0,0.0,0.0,1.083333333333333,0.0650000000000001
6130,0.5267,-0.05,1.0,0.75,0.75,-0.125,1.022
6131,0.4445,-0.19,0.0,0.0,0.0,0.125,2.531
6132,0.0,0.0,0.0,0.0,0.0,0.425,2.4159999999999995
6133,0.4939,-0.16,-1.0,-0.8,-0.8,0.59375,0.3629999999999999
6134,0.6124,0.25,1.0,0.6,1.6,-0.208333333333333,0.8580000000000001
6135,0.8442,0.6,1.0,2.05,2.05,1.53125,1.464
6136,0.34,0.15,0.0,0.75,0.75,0.6666666666666667,1.561
6137,-0.0516,-0.03,1.0,0.55,1.55,1.82435,4.061
6138,-0.7579,-0.07,-3.0,-2.9,-3.9,-0.8333333333333333,-1.311
6139,-0.4767,0.0,0.0,-0.5,-0.5,0.0,0.71
6140,0.0,-0.13,2.0,-0.5,1.5,1.53125,2.4410000000000003
6141,0.1779,-0.0,1.0,0.9,0.9,-0.25,0.533
6142,-0.0516,-0.2,0.0,0.35,0.35,0.125,-0.32
